HalfHour;CO2C;WindowClosed;Time;Day;Month;Hour
43;536.1458333333334;1.0;20.416666666666668;7.0;4.0;21.0
44;496.1458333333333;1.0;20.4375;7.0;4.0;21.666666666666668
45;697.0833333333334;1.0;20.458333333333332;7.0;4.0;22.0
46;967.7083333333334;1.0;20.479166666666668;7.0;4.0;22.666666666666668
47;1168.75;1.0;20.5;7.0;4.0;23.0
0;1340.5208333333333;1.0;20.520833333333332;7.666666666666667;4.0;7.666666666666667
1;1118.5416666666667;1.0;20.541666666666668;8.0;4.0;0.0
2;1148.8541666666667;1.0;20.5625;8.0;4.0;0.6666666666666666
3;1309.7916666666667;1.0;20.583333333333332;8.0;4.0;1.0
4;1340.5208333333333;1.0;20.604166666666668;8.0;4.0;1.6666666666666667
5;1350.2083333333333;1.0;20.625;8.0;4.0;2.0
6;1380.0;1.0;20.645833333333332;8.0;4.0;2.6666666666666665
7;1390.8333333333333;1.0;20.666666666666668;8.0;4.0;3.0
8;1451.25;1.0;20.6875;8.0;4.0;3.6666666666666665
9;1410.2083333333333;1.0;20.708333333333332;8.0;4.0;4.0
10;1481.0416666666667;1.0;20.729166666666668;8.0;4.0;4.666666666666667
11;1400.1041666666667;1.0;20.75;8.0;4.0;5.0
12;1129.2708333333333;1.0;20.770833333333332;8.0;4.0;5.666666666666667
13;1209.8958333333333;1.0;20.791666666666668;8.0;4.0;6.0
14;1108.75;1.0;20.8125;8.0;4.0;6.666666666666667
15;887.8125;0.6666666666666666;20.833333333333332;8.0;4.0;7.0
16;957.5;1.0;20.854166666666668;8.0;4.0;7.666666666666667
17;998.0208333333334;1.0;20.875;8.0;4.0;8.0
18;1008.3333333333334;0.6666666666666666;20.895833333333332;8.0;4.0;8.666666666666666
19;646.7708333333334;0.0;20.916666666666668;8.0;4.0;9.0
20;525.9375;0.0;20.9375;8.0;4.0;9.666666666666666
21;426.3541666666667;0.0;20.958333333333332;8.0;4.0;10.0
22;396.5625;0.0;20.979166666666668;8.0;4.0;10.666666666666666
23;396.5625;0.0;21.0;8.0;4.0;11.0
24;415.0;0.0;21.020833333333332;8.0;4.0;11.666666666666666
25;516.1458333333334;0.6666666666666666;21.041666666666668;8.0;4.0;12.0
26;537.1875;1.0;21.0625;8.0;4.0;12.666666666666666
27;545.9375;1.0;21.083333333333332;8.0;4.0;13.0
28;545.9375;1.0;21.104166666666668;8.0;4.0;13.666666666666666
29;566.3541666666666;1.0;21.125;8.0;4.0;14.0
30;576.5625;1.0;21.145833333333332;8.0;4.0;14.666666666666666
31;576.5625;1.0;21.166666666666668;8.0;4.0;15.0
32;576.5625;1.0;21.1875;8.0;4.0;15.666666666666666
33;576.5625;1.0;21.208333333333332;8.0;4.0;16.0
34;605.9375;1.0;21.229166666666668;8.0;4.0;16.666666666666668
35;595.625;1.0;21.25;8.0;4.0;17.0
36;616.1458333333334;1.0;21.270833333333332;8.0;4.0;17.666666666666668
37;626.875;1.0;21.291666666666668;8.0;4.0;18.0
38;636.5625;1.0;21.3125;8.0;4.0;18.666666666666668
39;626.3541666666666;1.0;21.333333333333332;8.0;4.0;19.0
40;636.5625;1.0;21.354166666666668;8.0;4.0;19.666666666666668
41;636.5625;1.0;21.375;8.0;4.0;20.0
42;636.5625;1.0;21.395833333333332;8.0;4.0;20.666666666666668
43;616.1458333333334;1.0;21.416666666666668;8.0;4.0;21.0
44;606.9791666666666;1.0;21.4375;8.0;4.0;21.666666666666668
45;496.1458333333333;1.0;21.458333333333332;8.0;4.0;22.0
46;466.3541666666667;1.0;21.479166666666668;8.0;4.0;22.666666666666668
47;606.7708333333334;1.0;21.5;8.0;4.0;23.0
0;817.5;1.0;21.520833333333332;8.666666666666666;4.0;7.666666666666667
1;1069.2708333333333;1.0;21.541666666666668;9.0;4.0;0.0
2;1148.8541666666667;1.0;21.5625;9.0;4.0;0.6666666666666666
3;998.125;1.0;21.583333333333332;9.0;4.0;1.0
4;1068.8541666666667;1.0;21.604166666666668;9.0;4.0;1.6666666666666667
5;1199.5833333333333;1.0;21.625;9.0;4.0;2.0
6;1269.375;1.0;21.645833333333332;9.0;4.0;2.6666666666666665
7;1309.2708333333333;1.0;21.666666666666668;9.0;4.0;3.0
8;1320.1041666666667;1.0;21.6875;9.0;4.0;3.6666666666666665
9;1349.6875;1.0;21.708333333333332;9.0;4.0;4.0
10;1359.8958333333333;1.0;21.729166666666668;9.0;4.0;4.666666666666667
11;1369.6875;1.0;21.75;9.0;4.0;5.0
12;1420.9375;1.0;21.770833333333332;9.0;4.0;5.666666666666667
13;1380.5208333333333;1.0;21.791666666666668;9.0;4.0;6.0
14;1108.8541666666667;1.0;21.8125;9.0;4.0;6.666666666666667
15;1119.0625;1.0;21.833333333333332;9.0;4.0;7.0
16;998.0208333333334;1.0;21.854166666666668;9.0;4.0;7.666666666666667
17;927.8125;1.0;21.875;9.0;4.0;8.0
18;827.2916666666666;0.6666666666666666;21.895833333333332;9.0;4.0;8.666666666666666
19;506.875;0.0;21.916666666666668;9.0;4.0;9.0
20;416.1458333333333;0.0;21.9375;9.0;4.0;9.666666666666666
21;466.3541666666667;0.0;21.958333333333332;9.0;4.0;10.0
22;505.9375;0.3333333333333333;21.979166666666668;9.0;4.0;10.666666666666666
23;566.3541666666666;1.0;22.0;9.0;4.0;11.0
24;566.3541666666666;1.0;22.020833333333332;9.0;4.0;11.666666666666666
25;576.5625;1.0;22.041666666666668;9.0;4.0;12.0
26;566.3541666666666;1.0;22.0625;9.0;4.0;12.666666666666666
27;576.5625;1.0;22.083333333333332;9.0;4.0;13.0
28;576.5625;1.0;22.104166666666668;9.0;4.0;13.666666666666666
29;576.5625;1.0;22.125;9.0;4.0;14.0
30;576.5625;1.0;22.145833333333332;9.0;4.0;14.666666666666666
31;576.5625;1.0;22.166666666666668;9.0;4.0;15.0
32;565.8333333333334;1.0;22.1875;9.0;4.0;15.666666666666666
33;516.5625;1.0;22.208333333333332;9.0;4.0;16.0
34;466.3541666666667;1.0;22.229166666666668;9.0;4.0;16.666666666666668
35;436.1458333333333;1.0;22.25;9.0;4.0;17.0
36;415.625;1.0;22.270833333333332;9.0;4.0;17.666666666666668
37;406.875;1.0;22.291666666666668;9.0;4.0;18.0
38;416.1458333333333;1.0;22.3125;9.0;4.0;18.666666666666668
39;396.5625;1.0;22.333333333333332;9.0;4.0;19.0
40;396.0416666666667;1.0;22.354166666666668;9.0;4.0;19.666666666666668
41;396.0416666666667;1.0;22.375;9.0;4.0;20.0
42;466.3541666666667;1.0;22.395833333333332;9.0;4.0;20.666666666666668
43;456.5625;1.0;22.416666666666668;9.0;4.0;21.0
44;436.6666666666667;1.0;22.4375;9.0;4.0;21.666666666666668
45;425.9375;1.0;22.458333333333332;9.0;4.0;22.0
46;707.2916666666666;1.0;22.479166666666668;9.0;4.0;22.666666666666668
47;937.6041666666666;1.0;22.5;9.0;4.0;23.0
0;1078.0208333333333;1.0;22.520833333333332;9.666666666666666;4.0;7.666666666666667
1;1078.5416666666667;1.0;22.541666666666668;10.0;4.0;0.0
2;1048.8541666666667;1.0;22.5625;10.0;4.0;0.6666666666666666
3;1128.8541666666667;1.0;22.583333333333332;10.0;4.0;1.0
4;1188.3333333333333;1.0;22.604166666666668;10.0;4.0;1.6666666666666667
5;1219.5833333333333;1.0;22.625;10.0;4.0;2.0
6;1290.3125;1.0;22.645833333333332;10.0;4.0;2.6666666666666665
7;1329.7916666666667;1.0;22.666666666666668;10.0;4.0;3.0
8;1300.1041666666667;1.0;22.6875;10.0;4.0;3.6666666666666665
9;1269.7916666666667;1.0;22.708333333333332;10.0;4.0;4.0
10;1269.7916666666667;1.0;22.729166666666668;10.0;4.0;4.666666666666667
11;1289.375;1.0;22.75;10.0;4.0;5.0
12;1119.0625;1.0;22.770833333333332;10.0;4.0;5.666666666666667
13;1149.375;1.0;22.791666666666668;10.0;4.0;6.0
14;1108.2291666666667;1.0;22.8125;10.0;4.0;6.666666666666667
15;737.0833333333334;0.3333333333333333;22.833333333333332;10.0;4.0;7.0
16;516.1458333333334;0.0;22.854166666666668;10.0;4.0;7.666666666666667
17;441.25;0.0;22.875;10.0;4.0;8.0
18;711.953125;0.75;22.895833333333332;10.0;4.0;8.5
19;727.1875;1.0;22.916666666666668;10.0;4.0;9.0
20;727.1875;1.0;22.9375;10.0;4.0;9.666666666666666
21;727.1875;1.0;22.958333333333332;10.0;4.0;10.0
22;746.7708333333334;0.6666666666666666;22.979166666666668;10.0;4.0;10.666666666666666
23;597.1875;0.0;23.0;10.0;4.0;11.0
24;506.3541666666667;0.0;23.020833333333332;10.0;4.0;11.666666666666666
25;446.3541666666667;0.0;23.041666666666668;10.0;4.0;12.0
26;446.3541666666667;0.0;23.0625;10.0;4.0;12.666666666666666
27;586.3541666666666;0.0;23.083333333333332;10.0;4.0;13.0
28;486.3541666666667;0.0;23.104166666666668;10.0;4.0;13.666666666666666
29;545.8333333333334;0.0;23.125;10.0;4.0;14.0
30;605.8333333333334;0.0;23.145833333333332;10.0;4.0;14.666666666666666
31;536.6666666666666;0.0;23.166666666666668;10.0;4.0;15.0
32;476.1458333333333;0.0;23.1875;10.0;4.0;15.666666666666666
33;436.1458333333333;0.0;23.208333333333332;10.0;4.0;16.0
34;425.9375;0.0;23.229166666666668;10.0;4.0;16.666666666666668
35;406.3541666666667;0.0;23.25;10.0;4.0;17.0
36;396.5625;0.0;23.270833333333332;10.0;4.0;17.666666666666668
37;476.0416666666667;0.6666666666666666;23.291666666666668;10.0;4.0;18.0
38;485.9375;1.0;23.3125;10.0;4.0;18.666666666666668
39;526.3541666666666;1.0;23.333333333333332;10.0;4.0;19.0
40;526.3541666666666;1.0;23.354166666666668;10.0;4.0;19.666666666666668
41;465.3125;1.0;23.375;10.0;4.0;20.0
42;566.7708333333334;1.0;23.395833333333332;10.0;4.0;20.666666666666668
43;978.0208333333334;1.0;23.416666666666668;10.0;4.0;21.0
44;927.8125;1.0;23.4375;10.0;4.0;21.666666666666668
45;927.2916666666666;1.0;23.458333333333332;10.0;4.0;22.0
46;827.1875;1.0;23.479166666666668;10.0;4.0;22.666666666666668
47;1008.2291666666666;1.0;23.5;10.0;4.0;23.0
0;1168.75;1.0;23.520833333333332;10.666666666666666;4.0;7.666666666666667
1;1199.0625;1.0;23.541666666666668;11.0;4.0;0.0
2;1350.3125;1.0;23.5625;11.0;4.0;0.6666666666666666
3;1289.375;1.0;23.583333333333332;11.0;4.0;1.0
4;1288.75;1.0;23.604166666666668;11.0;4.0;1.6666666666666667
5;1309.375;1.0;23.625;11.0;4.0;2.0
6;1380.1041666666667;1.0;23.645833333333332;11.0;4.0;2.6666666666666665
7;1219.4791666666667;1.0;23.666666666666668;11.0;4.0;3.0
8;1129.375;1.0;23.6875;11.0;4.0;3.6666666666666665
9;1178.5416666666667;1.0;23.708333333333332;11.0;4.0;4.0
10;1269.375;1.0;23.729166666666668;11.0;4.0;4.666666666666667
11;1340.1041666666667;1.0;23.75;11.0;4.0;5.0
12;1360.1041666666667;1.0;23.770833333333332;11.0;4.0;5.666666666666667
13;1410.2083333333333;1.0;23.791666666666668;11.0;4.0;6.0
14;1431.25;1.0;23.8125;11.0;4.0;6.666666666666667
15;1380.5208333333333;1.0;23.833333333333332;11.0;4.0;7.0
16;1008.3333333333334;1.0;23.854166666666668;11.0;4.0;7.666666666666667
17;897.5;0.3333333333333333;23.875;11.0;4.0;8.0
18;697.0833333333334;0.0;23.895833333333332;11.0;4.0;8.666666666666666
19;456.1458333333333;0.0;23.916666666666668;11.0;4.0;9.0
20;516.1458333333334;0.0;23.9375;11.0;4.0;9.666666666666666
21;406.3541666666667;0.0;23.958333333333332;11.0;4.0;10.0
22;426.4583333333333;0.0;23.979166666666668;11.0;4.0;10.666666666666666
23;415.625;0.0;24.0;11.0;4.0;11.0
24;395.0;0.0;24.020833333333332;11.0;4.0;11.666666666666666
25;396.5625;0.0;24.041666666666668;11.0;4.0;12.0
26;426.9791666666667;0.3333333333333333;24.0625;11.0;4.0;12.666666666666666
27;435.625;1.0;24.083333333333332;11.0;4.0;13.0
28;456.5625;1.0;24.104166666666668;11.0;4.0;13.666666666666666
29;456.0416666666667;1.0;24.125;11.0;4.0;14.0
30;456.5625;1.0;24.145833333333332;11.0;4.0;14.666666666666666
31;465.8333333333333;1.0;24.166666666666668;11.0;4.0;15.0
32;466.3541666666667;1.0;24.1875;11.0;4.0;15.666666666666666
33;456.6666666666667;1.0;24.208333333333332;11.0;4.0;16.0
34;426.4583333333333;1.0;24.229166666666668;11.0;4.0;16.666666666666668
35;476.1458333333333;1.0;24.25;11.0;4.0;17.0
36;506.3541666666667;1.0;24.270833333333332;11.0;4.0;17.666666666666668
37;456.5625;1.0;24.291666666666668;11.0;4.0;18.0
38;446.3541666666667;1.0;24.3125;11.0;4.0;18.666666666666668
39;445.9375;1.0;24.333333333333332;11.0;4.0;19.0
40;476.1458333333333;1.0;24.354166666666668;11.0;4.0;19.666666666666668
41;446.3541666666667;1.0;24.375;11.0;4.0;20.0
42;436.1458333333333;1.0;24.395833333333332;11.0;4.0;20.666666666666668
43;546.3541666666666;1.0;24.416666666666668;11.0;4.0;21.0
44;465.8333333333333;1.0;24.4375;11.0;4.0;21.666666666666668
45;606.7708333333334;1.0;24.458333333333332;11.0;4.0;22.0
46;816.9791666666666;1.0;24.479166666666668;11.0;4.0;22.666666666666668
47;917.5;1.0;24.5;11.0;4.0;23.0
0;1048.3333333333333;1.0;24.520833333333332;11.666666666666666;4.0;7.666666666666667
1;1118.5416666666667;1.0;24.541666666666668;12.0;4.0;0.0
2;1199.0625;1.0;24.5625;12.0;4.0;0.6666666666666666
3;1259.6875;1.0;24.583333333333332;12.0;4.0;1.0
4;1289.2708333333333;1.0;24.604166666666668;12.0;4.0;1.6666666666666667
5;1309.7916666666667;1.0;24.625;12.0;4.0;2.0
6;1299.6875;1.0;24.645833333333332;12.0;4.0;2.6666666666666665
7;1340.0;1.0;24.666666666666668;12.0;4.0;3.0
8;1249.7916666666667;1.0;24.6875;12.0;4.0;3.6666666666666665
9;1099.0625;1.0;24.708333333333332;12.0;4.0;4.0
10;1189.375;1.0;24.729166666666668;12.0;4.0;4.666666666666667
11;1249.8958333333333;1.0;24.75;12.0;4.0;5.0
12;1320.1041666666667;1.0;24.770833333333332;12.0;4.0;5.666666666666667
13;1380.0;1.0;24.791666666666668;12.0;4.0;6.0
14;1410.2083333333333;1.0;24.8125;12.0;4.0;6.666666666666667
15;1501.0416666666667;1.0;24.833333333333332;12.0;4.0;7.0
16;1531.7708333333333;1.0;24.854166666666668;12.0;4.0;7.666666666666667
17;1208.75;1.0;24.875;12.0;4.0;8.0
18;907.8125;1.0;24.895833333333332;12.0;4.0;8.666666666666666
19;938.125;1.0;24.916666666666668;12.0;4.0;9.0
20;988.2291666666666;1.0;24.9375;12.0;4.0;9.666666666666666
21;1027.7083333333333;1.0;24.958333333333332;12.0;4.0;10.0
22;1099.1666666666667;1.0;24.979166666666668;12.0;4.0;10.666666666666666
23;1139.0625;1.0;25.0;12.0;4.0;11.0
24;1164.21875;1.0;25.020833333333332;12.0;4.0;11.5
25;696.5625;0.25;25.041666666666668;12.0;4.0;12.0
26;436.1458333333333;0.0;25.0625;12.0;4.0;12.666666666666666
27;406.3541666666667;0.0;25.083333333333332;12.0;4.0;13.0
28;396.5625;0.0;25.104166666666668;12.0;4.0;13.666666666666666
29;396.0416666666667;0.0;25.125;12.0;4.0;14.0
30;396.0416666666667;0.0;25.145833333333332;12.0;4.0;14.666666666666666
31;396.5625;0.0;25.166666666666668;12.0;4.0;15.0
32;386.3541666666667;0.0;25.1875;12.0;4.0;15.666666666666666
33;385.8333333333333;0.0;25.208333333333332;12.0;4.0;16.0
34;386.3541666666667;0.0;25.229166666666668;12.0;4.0;16.666666666666668
35;446.3541666666667;0.6666666666666666;25.25;12.0;4.0;17.0
36;436.6666666666667;1.0;25.270833333333332;12.0;4.0;17.666666666666668
37;436.1458333333333;1.0;25.291666666666668;12.0;4.0;18.0
38;406.3541666666667;1.0;25.3125;12.0;4.0;18.666666666666668
39;396.0416666666667;1.0;25.333333333333332;12.0;4.0;19.0
40;396.0416666666667;1.0;25.354166666666668;12.0;4.0;19.666666666666668
41;416.5625;1.0;25.375;12.0;4.0;20.0
42;446.3541666666667;1.0;25.395833333333332;12.0;4.0;20.666666666666668
43;425.9375;1.0;25.416666666666668;12.0;4.0;21.0
44;425.9375;1.0;25.4375;12.0;4.0;21.666666666666668
45;596.1458333333334;1.0;25.458333333333332;12.0;4.0;22.0
46;496.1458333333333;1.0;25.479166666666668;12.0;4.0;22.666666666666668
47;576.5625;1.0;25.5;12.0;4.0;23.0
0;847.1875;1.0;25.520833333333332;12.666666666666666;4.0;7.666666666666667
1;907.8125;1.0;25.541666666666668;13.0;4.0;0.0
2;1149.375;1.0;25.5625;13.0;4.0;0.6666666666666666
3;1188.8541666666667;1.0;25.583333333333332;13.0;4.0;1.0
4;1300.0;1.0;25.604166666666668;13.0;4.0;1.6666666666666667
5;1340.1041666666667;1.0;25.625;13.0;4.0;2.0
6;1370.7291666666667;1.0;25.645833333333332;13.0;4.0;2.6666666666666665
7;1359.8958333333333;1.0;25.666666666666668;13.0;4.0;3.0
8;1410.7291666666667;1.0;25.6875;13.0;4.0;3.6666666666666665
9;1390.3125;1.0;25.708333333333332;13.0;4.0;4.0
10;1380.0;1.0;25.729166666666668;13.0;4.0;4.666666666666667
11;1159.0625;1.0;25.75;13.0;4.0;5.0
12;1239.5833333333333;1.0;25.770833333333332;13.0;4.0;5.666666666666667
13;1189.375;1.0;25.791666666666668;13.0;4.0;6.0
14;1269.375;1.0;25.8125;13.0;4.0;6.666666666666667
15;1349.7916666666667;1.0;25.833333333333332;13.0;4.0;7.0
16;1008.3333333333334;1.0;25.854166666666668;13.0;4.0;7.666666666666667
17;867.2916666666666;0.6666666666666666;25.875;13.0;4.0;8.0
18;525.8333333333334;0.0;25.895833333333332;13.0;4.0;8.666666666666666
19;456.1458333333333;0.0;25.916666666666668;13.0;4.0;9.0
20;425.9375;0.0;25.9375;13.0;4.0;9.666666666666666
21;556.1458333333334;0.0;25.958333333333332;13.0;4.0;10.0
22;446.3541666666667;0.0;25.979166666666668;13.0;4.0;10.666666666666666
23;416.1458333333333;0.0;26.0;13.0;4.0;11.0
24;466.875;0.0;26.020833333333332;13.0;4.0;11.666666666666666
25;456.1458333333333;0.0;26.041666666666668;13.0;4.0;12.0
26;456.0416666666667;0.0;26.0625;13.0;4.0;12.666666666666666
27;465.3125;0.0;26.083333333333332;13.0;4.0;13.0
28;426.4583333333333;0.0;26.104166666666668;13.0;4.0;13.666666666666666
29;425.9375;0.0;26.125;13.0;4.0;14.0
30;406.3541666666667;0.0;26.145833333333332;13.0;4.0;14.666666666666666
31;406.875;0.0;26.166666666666668;13.0;4.0;15.0
32;396.5625;0.0;26.1875;13.0;4.0;15.666666666666666
33;396.0416666666667;0.0;26.208333333333332;13.0;4.0;16.0
34;396.0416666666667;0.0;26.229166666666668;13.0;4.0;16.666666666666668
35;396.5625;0.0;26.25;13.0;4.0;17.0
36;456.5625;0.0;26.270833333333332;13.0;4.0;17.666666666666668
37;425.9375;0.0;26.291666666666668;13.0;4.0;18.0
38;476.6666666666667;0.0;26.3125;13.0;4.0;18.666666666666668
39;425.9375;0.0;26.333333333333332;13.0;4.0;19.0
40;416.6666666666667;0.0;26.354166666666668;13.0;4.0;19.666666666666668
41;396.5625;0.0;26.375;13.0;4.0;20.0
42;416.1458333333333;0.0;26.395833333333332;13.0;4.0;20.666666666666668
43;456.6666666666667;0.0;26.416666666666668;13.0;4.0;21.0
44;476.1458333333333;0.0;26.4375;13.0;4.0;21.666666666666668
45;566.25;0.3333333333333333;26.458333333333332;13.0;4.0;22.0
46;847.8125;1.0;26.479166666666668;13.0;4.0;22.666666666666668
47;1149.375;1.0;26.5;13.0;4.0;23.0
0;1219.1666666666667;1.0;26.520833333333332;13.666666666666666;4.0;7.666666666666667
1;1340.0;1.0;26.541666666666668;14.0;4.0;0.0
2;1330.3125;1.0;26.5625;14.0;4.0;0.6666666666666666
3;1380.0;1.0;26.583333333333332;14.0;4.0;1.0
4;1390.3125;1.0;26.604166666666668;14.0;4.0;1.6666666666666667
5;1330.3125;1.0;26.625;14.0;4.0;2.0
6;1109.375;1.0;26.645833333333332;14.0;4.0;2.6666666666666665
7;1179.1666666666667;1.0;26.666666666666668;14.0;4.0;3.0
8;1229.375;1.0;26.6875;14.0;4.0;3.6666666666666665
9;1269.2708333333333;1.0;26.708333333333332;14.0;4.0;4.0
10;1289.375;1.0;26.729166666666668;14.0;4.0;4.666666666666667
11;1370.2083333333333;1.0;26.75;14.0;4.0;5.0
12;1340.5208333333333;1.0;26.770833333333332;14.0;4.0;5.666666666666667
13;1370.2083333333333;1.0;26.791666666666668;14.0;4.0;6.0
14;1400.5208333333333;1.0;26.8125;14.0;4.0;6.666666666666667
15;927.8125;0.3333333333333333;26.833333333333332;14.0;4.0;7.0
16;496.1458333333333;0.0;26.854166666666668;14.0;4.0;7.666666666666667
17;526.875;0.0;26.875;14.0;4.0;8.0
18;456.0416666666667;0.0;26.895833333333332;14.0;4.0;8.666666666666666
19;486.25;0.25;26.916666666666668;14.0;4.0;9.0
20;446.3541666666667;0.0;26.9375;14.0;4.0;9.666666666666666
21;416.6666666666667;0.0;26.958333333333332;14.0;4.0;10.0
22;476.1458333333333;0.0;26.979166666666668;14.0;4.0;10.666666666666666
23;516.1458333333334;0.3333333333333333;27.0;14.0;4.0;11.0
24;545.9375;1.0;27.020833333333332;14.0;4.0;11.666666666666666
25;516.5625;1.0;27.041666666666668;14.0;4.0;12.0
26;516.0416666666666;1.0;27.0625;14.0;4.0;12.666666666666666
27;515.5208333333334;1.0;27.083333333333332;14.0;4.0;13.0
28;516.0416666666666;1.0;27.104166666666668;14.0;4.0;13.666666666666666
29;516.5625;1.0;27.125;14.0;4.0;14.0
30;516.0416666666666;1.0;27.145833333333332;14.0;4.0;14.666666666666666
31;515.5208333333334;1.0;27.166666666666668;14.0;4.0;15.0
32;516.5625;1.0;27.1875;14.0;4.0;15.666666666666666
33;526.3541666666666;1.0;27.208333333333332;14.0;4.0;16.0
34;485.9375;1.0;27.229166666666668;14.0;4.0;16.666666666666668
35;445.8333333333333;1.0;27.25;14.0;4.0;17.0
36;426.4583333333333;1.0;27.270833333333332;14.0;4.0;17.666666666666668
37;416.1458333333333;1.0;27.291666666666668;14.0;4.0;18.0
38;425.9375;1.0;27.3125;14.0;4.0;18.666666666666668
39;425.9375;1.0;27.333333333333332;14.0;4.0;19.0
40;426.3541666666667;1.0;27.354166666666668;14.0;4.0;19.666666666666668
41;456.5625;1.0;27.375;14.0;4.0;20.0
42;425.9375;1.0;27.395833333333332;14.0;4.0;20.666666666666668
43;425.9375;1.0;27.416666666666668;14.0;4.0;21.0
44;437.1875;1.0;27.4375;14.0;4.0;21.666666666666668
45;626.875;1.0;27.458333333333332;14.0;4.0;22.0
46;927.8125;1.0;27.479166666666668;14.0;4.0;22.666666666666668
47;1119.0625;1.0;27.5;14.0;4.0;23.0
0;1279.5833333333333;1.0;27.520833333333332;14.666666666666666;4.0;7.666666666666667
1;1349.2708333333333;1.0;27.541666666666668;15.0;4.0;0.0
2;1339.5833333333333;1.0;27.5625;15.0;4.0;0.6666666666666666
3;1379.4791666666667;1.0;27.583333333333332;15.0;4.0;1.0
4;1159.0625;1.0;27.604166666666668;15.0;4.0;1.6666666666666667
5;1260.1041666666667;1.0;27.625;15.0;4.0;2.0
6;1259.0625;1.0;27.645833333333332;15.0;4.0;2.6666666666666665
7;1249.8958333333333;1.0;27.666666666666668;15.0;4.0;3.0
8;1289.7916666666667;1.0;27.6875;15.0;4.0;3.6666666666666665
9;1299.5833333333333;1.0;27.708333333333332;15.0;4.0;4.0
10;1370.3125;1.0;27.729166666666668;15.0;4.0;4.666666666666667
11;1350.7291666666667;1.0;27.75;15.0;4.0;5.0
12;1399.8958333333333;1.0;27.770833333333332;15.0;4.0;5.666666666666667
13;1430.8333333333333;1.0;27.791666666666668;15.0;4.0;6.0
14;1410.3125;1.0;27.8125;15.0;4.0;6.666666666666667
15;958.5416666666666;0.3333333333333333;27.833333333333332;15.0;4.0;7.0
16;646.7708333333334;0.0;27.854166666666668;15.0;4.0;7.666666666666667
17;516.1458333333334;0.0;27.875;15.0;4.0;8.0
18;606.875;0.0;27.895833333333332;15.0;4.0;8.666666666666666
19;717.0833333333334;0.0;27.916666666666668;15.0;4.0;9.0
20;626.3541666666666;0.3333333333333333;27.9375;15.0;4.0;9.666666666666666
21;566.875;1.0;27.958333333333332;15.0;4.0;10.0
22;576.5625;1.0;27.979166666666668;15.0;4.0;10.666666666666666
23;576.5625;1.0;28.0;15.0;4.0;11.0
24;576.5625;1.0;28.020833333333332;15.0;4.0;11.666666666666666
25;576.5625;1.0;28.041666666666668;15.0;4.0;12.0
26;597.1875;1.0;28.0625;15.0;4.0;12.666666666666666
27;596.1458333333334;1.0;28.083333333333332;15.0;4.0;13.0
28;566.3541666666666;1.0;28.104166666666668;15.0;4.0;13.666666666666666
29;526.3541666666666;1.0;28.125;15.0;4.0;14.0
30;496.1458333333333;1.0;28.145833333333332;15.0;4.0;14.666666666666666
31;476.1458333333333;1.0;28.166666666666668;15.0;4.0;15.0
32;456.5625;1.0;28.1875;15.0;4.0;15.666666666666666
33;456.5625;1.0;28.208333333333332;15.0;4.0;16.0
34;436.1458333333333;1.0;28.229166666666668;15.0;4.0;16.666666666666668
35;415.625;1.0;28.25;15.0;4.0;17.0
36;436.1458333333333;1.0;28.270833333333332;15.0;4.0;17.666666666666668
37;426.4583333333333;1.0;28.291666666666668;15.0;4.0;18.0
38;415.625;1.0;28.3125;15.0;4.0;18.666666666666668
39;426.4583333333333;1.0;28.333333333333332;15.0;4.0;19.0
40;425.9375;1.0;28.354166666666668;15.0;4.0;19.666666666666668
41;425.9375;1.0;28.375;15.0;4.0;20.0
42;425.9375;1.0;28.395833333333332;15.0;4.0;20.666666666666668
43;425.9375;1.0;28.416666666666668;15.0;4.0;21.0
44;456.1458333333333;1.0;28.4375;15.0;4.0;21.666666666666668
45;436.6666666666667;1.0;28.458333333333332;15.0;4.0;22.0
46;446.3541666666667;1.0;28.479166666666668;15.0;4.0;22.666666666666668
47;485.9375;1.0;28.5;15.0;4.0;23.0
0;736.9791666666666;1.0;28.520833333333332;15.666666666666666;4.0;7.666666666666667
1;967.1875;1.0;28.541666666666668;16.0;4.0;0.0
2;1068.3333333333333;1.0;28.5625;16.0;4.0;0.6666666666666666
3;1118.5416666666667;1.0;28.583333333333332;16.0;4.0;1.0
4;1099.0625;1.0;28.604166666666668;16.0;4.0;1.6666666666666667
5;1008.3333333333334;1.0;28.625;16.0;4.0;2.0
6;1128.3333333333333;1.0;28.645833333333332;16.0;4.0;2.6666666666666665
7;1149.375;1.0;28.666666666666668;16.0;4.0;3.0
8;1209.375;1.0;28.6875;16.0;4.0;3.6666666666666665
9;1249.375;1.0;28.708333333333332;16.0;4.0;4.0
10;1309.2708333333333;1.0;28.729166666666668;16.0;4.0;4.666666666666667
11;1420.5208333333333;1.0;28.75;16.0;4.0;5.0
12;1370.2083333333333;1.0;28.770833333333332;16.0;4.0;5.666666666666667
13;1410.2083333333333;1.0;28.791666666666668;16.0;4.0;6.0
14;1450.3125;1.0;28.8125;16.0;4.0;6.5
15;780.078125;0.25;28.833333333333332;16.0;4.0;7.0
16;456.1458333333333;0.0;28.854166666666668;16.0;4.0;7.666666666666667
17;435.625;0.0;28.875;16.0;4.0;8.0
18;415.625;0.0;28.895833333333332;16.0;4.0;8.666666666666666
19;657.0833333333334;0.0;28.916666666666668;16.0;4.0;9.0
