datetime,co2,temperature,humidity
2023-11-01 00:05:12,820.0,22.1,50.39
2023-11-01 00:10:18,820.0,22.1,50.39
2023-11-01 00:15:33,863.0,22.1,50.39
2023-11-01 00:20:39,863.0,22.1,50.39
2023-11-01 00:25:53,790.0,22.2,50.39
2023-11-01 00:31:00,790.0,22.2,50.39
2023-11-01 00:36:14,696.0,22.1,50.39
2023-11-01 00:41:20,696.0,22.1,50.39
2023-11-01 00:46:35,831.0,22.2,50.39
2023-11-01 00:51:41,831.0,22.2,50.39
2023-11-01 00:56:55,790.0,22.2,50.39
2023-11-01 01:02:02,790.0,22.2,50.39
2023-11-01 01:07:16,780.0,22.1,50.39
2023-11-01 01:12:22,780.0,22.1,50.39
2023-11-01 01:17:37,762.0,22.1,50.39
2023-11-01 01:22:43,762.0,22.1,50.39
2023-11-01 01:27:56,756.0,22.1,50.0
2023-11-01 01:33:03,756.0,22.1,50.0
2023-11-01 01:38:17,723.0,22.1,50.0
2023-11-01 01:43:23,723.0,22.1,50.0
2023-11-01 01:48:38,748.0,22.1,50.39
2023-11-01 01:53:44,748.0,22.1,50.39
2023-11-01 01:58:58,731.0,22.1,50.0
2023-11-01 02:04:05,731.0,22.1,50.0
2023-11-01 02:09:19,726.0,22.1,50.0
2023-11-01 02:14:10,726.0,22.1,50.0
2023-11-01 02:19:40,697.0,22.1,50.0
2023-11-01 02:24:46,697.0,22.1,50.0
2023-11-01 02:29:44,729.0,22.1,50.0
2023-11-01 02:35:07,729.0,22.1,50.0
2023-11-01 02:40:21,685.0,22.1,50.0
2023-11-01 02:45:27,685.0,22.1,50.0
2023-11-01 02:50:42,700.0,22.1,50.0
2023-11-01 02:55:48,700.0,22.1,50.0
2023-11-01 03:01:02,712.0,22.1,50.0
2023-11-01 03:06:09,712.0,22.1,50.0
2023-11-01 03:11:23,703.0,22.0,50.0
2023-11-01 03:16:29,703.0,22.0,50.0
2023-11-01 03:21:44,622.0,22.1,50.0
2023-11-01 03:26:50,622.0,22.1,50.0
2023-11-01 03:32:03,688.0,22.0,50.0
2023-11-01 03:37:10,688.0,22.0,50.0
2023-11-01 03:42:24,628.0,22.1,50.0
2023-11-01 03:47:30,628.0,22.1,50.0
2023-11-01 03:52:45,633.0,22.1,50.0
