datetime,co2,temperature,humidity
2023-11-01 00:02:53,1060.0,22.7,52.34
2023-11-01 00:12:58,1073.0,22.6,52.34
2023-11-01 00:23:04,1089.0,22.6,52.34
2023-11-01 00:33:11,1093.0,22.6,52.34
2023-11-01 00:43:17,1025.0,22.6,52.34
2023-11-01 00:53:23,1035.0,22.6,52.34
2023-11-01 01:03:30,1007.0,22.6,52.34
2023-11-01 01:13:36,986.0,22.6,52.34
2023-11-01 01:23:43,1051.0,22.6,52.34
2023-11-01 01:33:49,1007.0,22.5,52.34
2023-11-01 01:54:02,988.0,22.6,52.34
2023-11-01 02:04:08,1017.0,22.5,52.34
2023-11-01 02:14:14,999.0,22.5,52.34
2023-11-01 02:24:20,998.0,22.5,52.34
2023-11-01 02:34:26,994.0,22.5,52.34
2023-11-01 02:44:33,998.0,22.5,52.34
2023-11-01 02:54:35,960.0,22.5,52.34
2023-11-01 03:04:38,988.0,22.5,52.34
2023-11-01 03:14:44,938.0,22.5,52.34
2023-11-01 03:24:34,951.0,22.5,52.34
2023-11-01 03:34:57,936.0,22.5,52.34
2023-11-01 03:45:03,926.0,22.5,52.34
2023-11-01 03:55:10,936.0,22.5,52.34
2023-11-01 04:05:16,891.0,22.5,51.95
2023-11-01 04:15:22,947.0,22.4,51.95
2023-11-01 04:25:29,907.0,22.4,51.95
2023-11-01 04:35:35,907.0,22.4,52.34
2023-11-01 04:45:10,907.0,22.4,52.34
2023-11-01 04:55:24,877.0,22.4,52.34
2023-11-01 05:05:44,912.0,22.4,52.34
2023-11-01 05:16:04,863.0,22.4,52.34
2023-11-01 05:26:05,842.0,22.4,52.34
2023-11-01 05:36:07,868.0,22.4,52.34
2023-11-01 05:46:09,867.0,22.4,52.34
2023-11-01 05:56:12,897.0,22.4,52.34
2023-11-01 06:06:14,860.0,22.4,52.34
2023-11-01 06:16:17,846.0,22.4,52.34
2023-11-01 06:26:19,825.0,22.4,51.95
2023-11-01 06:36:21,843.0,22.4,51.95
2023-11-01 06:46:24,851.0,22.4,51.95
2023-11-01 06:56:26,833.0,22.4,51.95
2023-11-01 07:06:28,802.0,22.4,51.95
2023-11-01 07:16:31,821.0,22.4,51.95
